Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2005-10-18,1538.43,1549.41,1538.39,2.33638455202e+12,0.0
2005-10-19,1569.61,1569.61,1526.82,2.38489492856e+12,0.0
2005-10-20,1555.59,1576.46,1547.7,2.36358765708e+12,0.0
2005-10-21,1565.12,1572.71,1558.18,2.37806348819e+12,0.0
2005-10-24,1590.65,1590.73,1561.45,2.41686445231e+12,0.0
2005-10-25,1585.82,1590.5,1573.66,2.40951669962e+12,0.0
2005-10-26,1575.14,1593.47,1573.14,2.39329972451e+12,77023057.0
2005-10-27,1543.38,1573.8,1543.38,2.34503879743e+12,8012983.0
2005-10-28,1557.11,1557.57,1538.78,2.36590030536e+12,108052348.0
2005-10-31,1579.18,1584.9,1559.84,2.39942917034e+12,0.0
2005-11-01,1576.52,1582.67,1571.19,2.39539431047e+12,52268539.0
2005-11-02,1597.29,1600.75,1570.75,2.42695543361e+12,0.0
2005-11-03,1619.67,1626.48,1610.9,2.46095049528e+12,320619037.0
2005-11-04,1628.3,1631.79,1616.84,2.47365929374e+12,0.0
2005-11-07,1629.27,1634.53,1621.5,2.47554308625e+12,0.0
2005-11-08,1628.4,1636.84,1623.16,2.47421341771e+12,14542187.0
2005-11-09,1630.21,1636.36,1624.55,2.47636380165e+12,107906069.0
2005-11-10,1650.93,1651.05,1620.74,2.50784123803e+12,101214107.0
2005-11-11,1653.36,1659.72,1651.09,2.5115283556e+12,0.0
2005-11-14,1651.9,1657.53,1648.26,2.50931454222e+12,0.0
2005-11-15,1644.31,1658.65,1638.97,2.49778109255e+12,752524883.0
2005-11-16,1651.45,1653.74,1642.36,2.50422457614e+12,54522711.0
2005-11-17,1676.39,1676.39,1657.27,2.5420460594e+12,36692270.0
2005-11-18,1679.85,1689.59,1674.75,2.547295994e+12,0.0
2005-11-21,1686.23,1686.79,1673.05,2.5569632253e+12,0.0
2005-11-22,1694.14,1698.32,1679.1,2.56897057668e+12,0.0
2005-11-23,1696.77,1704.42,1691.08,2.57197009862e+12,0.0
2005-11-25,1701.05,1701.06,1693.33,2.57845732324e+12,0.0
2005-11-28,1684.39,1703.08,1683.83,2.55320345144e+12,0.0
2005-11-29,1676.84,1697.58,1676.76,2.54175477638e+12,146557750.0
2005-11-30,1672.56,1683.62,1671.34,2.53526991215e+12,0.0
2005-12-01,1704.28,1705.19,1683.39,2.58334134293e+12,0.0
2005-12-02,1709.1,1709.1,1698.9,2.59065721742e+12,0.0
2005-12-05,1694.77,1704.94,1689.6,2.56892717276e+12,349674221.0
2005-12-06,1701.35,1716.65,1700.16,2.57890090567e+12,0.0
2005-12-07,1697.04,1706.12,1688.9,2.57236751786e+12,41315726.0
2005-12-08,1685.59,1702.84,1674.74,2.55502075713e+12,0.0
2005-12-09,1692.62,1694.13,1679.22,2.56567220678e+12,0.0
2005-12-12,1698.35,1701.27,1691.22,2.57435757168e+12,0.0
2005-12-13,1705.77,1711.83,1693.9,2.58560798772e+12,0.0
2005-12-14,1698.98,1707.74,1692.44,2.57531724552e+12,0.0
2005-12-15,1701.7,1705.93,1688.07,2.57943264057e+12,721899902.0
2005-12-16,1688.68,1704.38,1688.26,2.55970130025e+12,0.0
2005-12-19,1664.36,1694.65,1663.56,2.66179900706e+12,0.0
2005-12-20,1665.07,1672.47,1657.71,2.66292772587e+12,0.0
2005-12-21,1670.61,1682.84,1665.34,2.67178992168e+12,0.0
2005-12-22,1683.35,1685.49,1671.78,2.69215926542e+12,9925074.0
2005-12-23,1682.92,1690.41,1679.28,2.69147855836e+12,0.0
2005-12-27,1668.37,1693.58,1666.46,2.66821027698e+12,0.0
2005-12-28,1667.1,1674.07,1662.09,2.6670467404e+12,0.0
2005-12-29,1655.36,1671.32,1653.53,2.64826412809e+12,0.0
2005-12-30,1645.2,1649.9,1641.86,2.63201405652e+12,0.0
2006-01-03,1679.93,1686.59,1633.62,2.68756882853e+12,0.0
2006-01-04,1695.83,1696.83,1681.85,2.72544521735e+12,0.0
2006-01-05,1705.29,1707.71,1697.33,2.74065140069e+12,0.0
2006-01-06,1734.99,1735.5,1710.86,2.78838006903e+12,0.0
2006-01-09,1741.9,1745.12,1729.6,2.79398252996e+12,0.0
2006-01-10,1744.02,1744.47,1730.25,2.79738015832e+12,0.0
2006-01-11,1758.24,1761.46,1743.85,2.81967749734e+12,538287390.0
2006-01-12,1747.35,1760.12,1742.85,2.80221774139e+12,0.0
2006-01-13,1746.78,1750.27,1738.01,2.80129712643e+12,0.0
2006-01-17,1736.39,1739.25,1728.62,2.78464429167e+12,0.0
2006-01-18,1716.62,1726.28,1707.75,2.75237985832e+12,0.0
2006-01-19,1729.92,1740.59,1720.56,2.77369684417e+12,0.0
2006-01-20,1676.38,1727.02,1674.32,2.68786314239e+12,0.0
2006-01-23,1676.3,1685.67,1670.47,2.68773454156e+12,0.0
2006-01-24,1686.22,1695.41,1680.61,2.70363928333e+12,0.0
2006-01-25,1677.0,1694.54,1670.33,2.68885768432e+12,122768169.0
2006-01-26,1690.49,1694.63,1677.25,2.71048807802e+12,0.0
2006-01-27,1711.11,1722.93,1697.88,2.74353899557e+12,0.0
2006-01-30,1713.45,1720.88,1711.42,2.74729462223e+12,108057877.0
2006-01-31,1710.75,1717.95,1700.34,2.7429668667e+12,62361963.0
2006-02-01,1713.02,1714.28,1695.83,2.7434090346e+12,0.0
2006-02-02,1685.77,1711.15,1684.67,2.69977438409e+12,0.0
2006-02-03,1664.53,1676.18,1658.38,2.66575172862e+12,529047311.0
2006-02-06,1657.54,1667.48,1650.99,2.65456630356e+12,60793778.0
2006-02-07,1651.84,1663.99,1644.84,2.64542593479e+12,53715189.0
2006-02-08,1670.47,1672.44,1654.03,2.67526219969e+12,0.0
2006-02-09,1654.08,1681.92,1652.09,2.64902492188e+12,107856008.0
2006-02-10,1663.75,1668.72,1637.26,2.6645002504e+12,0.0
2006-02-13,1645.83,1655.81,1638.53,2.63580752647e+12,53924026.0
2006-02-14,1661.95,1666.91,1643.17,2.661627187e+12,47283703.0
2006-02-15,1673.15,1676.14,1655.22,2.67956352609e+12,799574544.0
2006-02-16,1688.61,1688.61,1672.93,2.70431615407e+12,0.0
2006-02-17,1675.21,1684.21,1674.89,2.68286053982e+12,0.0
2006-02-21,1655.68,1676.93,1650.94,2.65158099452e+12,0.0
2006-02-22,1677.52,1684.15,1653.68,2.68655497475e+12,351298987.0
2006-02-23,1672.29,1687.59,1669.81,2.67817478472e+12,0.0
2006-02-24,1676.5,1678.15,1666.97,2.68492221857e+12,0.0
2006-02-27,1695.66,1701.1,1680.43,2.71560773701e+12,25473061.0
2006-02-28,1670.57,1695.35,1665.63,2.67542962133e+12,0.0
2006-03-01,1694.58,1697.25,1672.6,2.71388292712e+12,0.0
2006-03-02,1693.78,1699.72,1683.38,2.71259493357e+12,0.0
2006-03-03,1684.32,1706.41,1682.71,2.69744033728e+12,0.0
2006-03-06,1669.94,1691.11,1665.37,2.67845128534e+12,54520766.0
2006-03-07,1661.02,1668.82,1652.59,2.66414856776e+12,25220128.0
2006-03-08,1660.35,1668.06,1646.03,2.66307301288e+12,41270969.0
2006-03-09,1645.09,1671.84,1644.86,2.63860011627e+12,0.0
2006-03-10,1648.23,1657.31,1634.25,2.64363629627e+12,0.0
2006-03-13,1653.79,1663.73,1650.94,2.65255635604e+12,13113718.0
2006-03-14,1681.15,1682.93,1650.93,2.69643211067e+12,0.0
2006-03-15,1694.46,1694.9,1680.06,2.71778035322e+12,0.0
2006-03-16,1679.05,1703.11,1679.05,2.69305926506e+12,0.0
2006-03-17,1685.66,1690.96,1676.63,2.70367108981e+12,0.0
2006-03-20,1688.98,1695.04,1684.16,2.71019318763e+12,0.0
2006-03-21,1672.47,1707.69,1671.2,2.6837105411e+12,0.0
2006-03-22,1676.32,1678.73,1662.56,2.68987774111e+12,0.0
2006-03-23,1670.73,1676.28,1660.82,2.68092197811e+12,9925074.0
2006-03-24,1679.81,1687.56,1669.17,2.69548883308e+12,0.0
2006-03-27,1680.63,1687.54,1678.05,2.69680475279e+12,0.0
2006-03-28,1673.03,1694.6,1667.95,2.68460946930e+12,0.0
2006-03-29,1703.84,1711.26,1674.88,2.73504576132e+12,202272513.0
2006-03-30,1708.68,1720.2,1700.15,2.74281949173e+12,0.0
2006-03-31,1703.66,1715.62,1701.86,2.73475802816e+12,0.0
2006-04-03,1706.77,1723.06,1704.92,2.73974178742e+12,0.0
2006-04-04,1716.55,1720.43,1705.27,2.75544458507e+12,0.0
2006-04-05,1732.74,1735.13,1717.28,2.78232225475e+12,0.0
2006-04-06,1739.2,1745.68,1727.14,2.79269194574e+12,0.0
2006-04-07,1723.03,1750.23,1720.62,2.76672539588e+12,0.0
2006-04-10,1718.86,1727.82,1712.47,2.76003370649e+12,0.0
2006-04-11,1704.4,1725.66,1696.67,2.73682258732e+12,129837666.0
2006-04-12,1704.75,1710.92,1701.29,2.73737711135e+12,0.0
2006-04-13,1712.07,1721.05,1700.55,2.74912633034e+12,0.0
2006-04-17,1694.32,1716.72,1684.35,2.72062787372e+12,0.0
2006-04-18,1726.64,1730.33,1699.0,2.77252236896e+12,0.0
2006-04-19,1734.04,1734.1,1720.64,2.79380841598e+12,0.0
2006-04-20,1728.9,1741.35,1724.62,2.76992160129e+12,0.0
2006-04-21,1709.02,1737.2,1701.57,2.73807836767e+12,0.0
2006-04-24,1706.44,1711.04,1697.0,2.73394351096e+12,0.0
2006-04-25,1701.47,1711.35,1694.52,2.72598626733e+12,0.0
2006-04-26,1702.2,1710.0,1696.5,2.72589989769e+12,122958049.0
2006-04-27,1717.14,1727.79,1688.25,2.7498250387e+12,108231410.0
2006-04-28,1700.71,1717.49,1699.51,2.72351093983e+12,0.0
2006-05-01,1686.61,1709.44,1680.52,2.70094154613e+12,0.0
